year,Sundhedsråd_navn,Sundhedsråd_kode,mand,alder_18_34,alder_35_44,alder_45_54,alder_55_64,alder_65_74,alder_75_,enlig,samlev,opr_land_dk,opr_land_vest,opr_land_ikke_vest,dispon_13,socio_arbløs,socio_beskæft,socio_overførsel,socio_pension,socio_stud,socio_øvrige,udd_Grund,udd_Gym,udd_Erhverv,udd_KVU,udd_MVU,udd_LVU,udd_NA,mr,ct,rgt,FP,ryg_pt,incident
2014,Midt og Vestsjælland,17,.46956906,.13662516,.1733495,.22266065,.19504023,.17189464,.10042985,.44880414,.55119586,.92264962,.018141739,.059208643,213143.0389686186,.011374407,.47012013,.18745729,.28784305,.023983248,.019133693,.34608179,.025856938,.41095558,.035159264,.13173151,.028105367,.022109555,.064212501,.0077372422,.098842718,.0029097323,45365,1979
2015,Vendsyssel,1,.47779521,.10807595,.14166711,.21626008,.20425163,.19089089,.13885432,.43874073,.56125927,.94953209,.022177747,.028290151,209061.1018232349,.0096824793,.4267323,.18418348,.34997565,.016714448,.012603451,.3612268,.017579921,.41683346,.030453833,.12646724,.023043219,.024395522,.061827231,.0089792823,.11445881,.0037323525,18487,908
2015,Limfjorden,2,.47483659,.14911582,.152971,.21651861,.200176,.17207928,.10913929,.45704827,.5429517,.93938571,.022083472,.038530841,211729.5230645702,.01280171,.45587495,.18515337,.29892308,.032077607,.015064532,.34885183,.031930942,.39507207,.033229969,.13214466,.037441336,.021329198,.056570567,.010182702,.1103126,.0026609118,47728,2348
2015,Kronjylland,3,.4737018,.12597108,.17124484,.21811694,.19986619,.17882764,.10597331,.43850127,.5614987,.9384827,.020927034,.040590268,214853.2777270916,.0089209378,.46935287,.18600155,.30123034,.02129874,.012972531,.33278817,.025015797,.42608631,.038248524,.1273464,.032747276,.017767536,.075121731,.010444932,.10010036,.0041631046,26903,1510
2015,Horsens,4,.47077498,.13003452,.18034999,.22582437,.19459546,.16868378,.10051189,.41351533,.58648467,.91920954,.025713265,.05507718,228300.0072373353,.007856831,.50168645,.17308837,.28264752,.021348359,.013293123,.31201142,.025276775,.41653109,.044522043,.1442403,.036903296,.020515058,.075909689,.0096821552,.087655254,.003452244,25201,1358
2015,Aarhus,5,.46466294,.21869808,.14737123,.19362687,.18045336,.15369096,.10615951,.52453715,.47546285,.84274864,.030589841,.12666152,238680.0983232372,.012283408,.44015548,.19481367,.26424164,.072038926,.016288867,.24819012,.075718015,.33215642,.041033704,.18353905,.094528839,.024833847,.051685259,.010592215,.079426773,.003857109,33704,1617
2015,Vestjylland,6,.47369823,.12837279,.1581361,.2231065,.20742604,.17375739,.10920119,.40230769,.59769231,.92440826,.024556212,.051035505,220512.3460555121,.0076331361,.47248521,.18612427,.29985207,.020621302,.013165681,.35763314,.023639053,.4160355,.034260355,.12565088,.023372781,.019408284,.086538464,.012218934,.10366864,.0042603551,33800,1743
2015,Midt,7,.47118506,.13639745,.16680194,.21989989,.20123106,.17116477,.10450487,.42752299,.57247698,.93499732,.022761093,.042241614,222542.5890761626,.0092667751,.48826435,.17376894,.29285038,.022896374,.01271645,.31463069,.024925595,.41950756,.040043291,.1444467,.036492154,.019954005,.044778138,.010349026,.10646645,.0060200216,29568,1563
2015,Fyn,8,.46327156,.15053262,.16271706,.21806508,.19457172,.16595651,.10815701,.45965269,.54034728,.901824,.024792062,.07338392,213181.4248410921,.014723479,.44932148,.19020867,.29177004,.038114693,.015759522,.31570116,.037239164,.39668757,.038275208,.1511163,.038318984,.022661608,.083977818,.006362177,.088443018,.0030789436,68530,3680
2015,Trekantsområdet,9,.46632317,.14193088,.1741778,.22193186,.19035058,.16749667,.10411222,.44245845,.55754155,.89746559,.026182141,.076352254,224581.4443358917,.010773631,.48399979,.17772792,.28608057,.025664415,.015704354,.32693163,.027784627,.40069523,.040037472,.14511119,.036364086,.023075785,.09331394,.0079138111,.089985698,.0026625907,40562,2040
2015,Sydvestjylland,10,.4761616,.14615777,.16833673,.22131096,.19552591,.16370948,.10495915,.43304825,.56695175,.92258108,.029646413,.04777253,217507.3768641965,.0082971659,.48254403,.18860097,.28025275,.023583099,.016658157,.34784272,.022689559,.41824099,.037784018,.12911667,.022976767,.021349248,.096821547,.0077865715,.092162371,.0037337248,31336,1671
2015,Sønderjylland,11,.47508782,.12625878,.14689696,.21861827,.2054157,.18430914,.11850117,.42529273,.57470727,.89581382,.049033958,.055152226,202364.142114598,.0097482437,.44121781,.19127634,.32233608,.019613583,.015749415,.34997073,.022014052,.42134076,.034631148,.12330211,.025117096,.023624122,.10702576,.0085772835,.10641101,.0033665106,34160,1818
2015,Hovedstaden,12,.46757963,.22679125,.18019722,.19004565,.1610426,.14060175,.10132153,.62386823,.37613174,.77477241,.054361805,.1708658,220969.6484041336,.019217674,.47402334,.170601,.24709339,.058939245,.029898364,.26829085,.086946107,.28366247,.035762023,.17332476,.11182568,.040188141,.053617816,.0078182137,.066807896,.002219364,79302,4251
2015,Hovedstaden Syd og Vest,13,.46701384,.15868406,.18166795,.21599358,.172204,.15750733,.11394306,.456949,.543051,.76733184,.032548007,.20012018,220203.9360632473,.021306427,.48308754,.16474299,.28011316,.026839588,.023659898,.34045216,.046593726,.39841264,.036503844,.11168974,.035277035,.03107083,.065246239,.0098645501,.09351293,.0026288775,39941,2364
2015,Hovedstaden Nord,14,.4532856,.12535651,.16132304,.21382768,.1747794,.17087457,.1538388,.46132496,.53867501,.85494709,.039584249,.10546868,308059.0285237762,.011791053,.50173229,.11903987,.31816703,.028080316,.021112876,.23499799,.050935052,.34810406,.041326109,.17433915,.1229447,.027352946,.060945965,.010508585,.086805888,.0021821104,52243,2881
2015,Nordsjælland,15,.46454677,.11868212,.15444863,.21916771,.18209587,.19431391,.13129178,.43888366,.56111634,.88617378,.032999165,.080827065,251817.8119872302,.010886592,.48222119,.13737468,.32537073,.022713033,.021381579,.27357456,.039055973,.38129178,.041196741,.16904239,.069653302,.026185255,.059210528,.0098684207,.10309628,.0033677944,38304,2358
2015,Østsjælland og ørene,16,.4687337,.12310515,.16261807,.21935403,.19141349,.1888071,.11470214,.4484247,.5515753,.91753376,.025063075,.057403199,224015.745355189,.01240643,.45895451,.17262661,.3163327,.022185616,.017306449,.32502761,.028399257,.42621824,.034154173,.12950645,.035718009,.020976251,.041243561,.0082779042,.094747595,.0034821411,47959,2000
2015,Midt og Vestsjælland,17,.46959466,.1305065,.16694891,.22351493,.19562779,.17638391,.10701797,.45664078,.54335922,.92073721,.018672062,.060590733,217797.8693170199,.011744265,.46169919,.19144912,.29521212,.022036992,.017770348,.34108955,.026611537,.41228089,.035870593,.13360751,.028414965,.022124965,.064351536,.0092150699,.098022826,.0032769579,45469,2101
2016,Vendsyssel,1,.47676504,.10408174,.13756183,.21039186,.2089244,.19299962,.14604054,.44502419,.55497581,.94787759,.022066416,.030055981,208413.418075207,.0073917061,.41567478,.18914071,.35675851,.017500952,.013478993,.35735637,.018044459,.41768575,.031197349,.12853959,.023805643,.023370836,.07027556,.0075004078,.11006033,.0045654657,18399,982
2016,Limfjorden,2,.47542191,.14456463,.14721602,.21404824,.20239048,.17665502,.11512563,.46102858,.53897142,.93720806,.022410672,.040381297,215388.4238280539,.0099532846,.45082277,.1873869,.30632129,.030385926,.015066706,.34203106,.032553345,.39697403,.033689659,.13511637,.038466394,.021169143,.057447076,.010500399,.10513026,.0028197467,47522,2278
2016,Kronjylland,3,.47412094,.12093023,.16498604,.21707907,.20093024,.18273488,.11333954,.44279069,.55720931,.93499535,.021097675,.043906976,220573.462809024,.0077767442,.46057674,.18913488,.30939534,.019274419,.013693023,.32550699,.025376745,.42772093,.038697675,.13056745,.033599999,.018530233,.065376744,.01067907,.099200003,.0052837208,26875,1487
2016,Horsens,4,.47153795,.12459835,.1745805,.22539569,.19596176,.1720814,.10738228,.41929469,.58070529,.9168551,.025982784,.057162125,232581.4527137352,.0067039551,.49244317,.17823,.28886509,.020032529,.013606252,.30802491,.025308421,.41635925,.045975644,.14629696,.037922964,.020111864,.086596057,.010036098,.084890313,.0035701536,25209,1350
2016,Aarhus,5,.46316323,.21385038,.14256692,.18911329,.1834369,.15804255,.11298996,.52730638,.47269359,.83935827,.030921368,.12972036,242735.0290476784,.011561902,.43331739,.1967316,.27276531,.068714149,.016730402,.24253108,.076332457,.32872251,.040929731,.18758963,.098828875,.025065726,.039107315,.0099187382,.086191446,.0034655831,33472,1646
2016,Vestjylland,6,.47360155,.1255333,.15187249,.21850558,.20932093,.17847832,.11628941,.40782768,.59217232,.92121947,.025183693,.053596824,221762.8965716184,.0063403649,.46098009,.19347002,.30661887,.019435884,.013065892,.35177174,.025272576,.41650864,.034753498,.12757762,.02411709,.019998815,.088172555,.01531761,.10642333,.0048885993,33752,1777
2016,Midt,7,.4711203,.12795149,.16284427,.21762255,.20359768,.17473492,.11324909,.43145093,.5685491,.93167114,.023273146,.045055728,225873.9281613837,.0074867033,.47759071,.17863071,.30194113,.021105051,.013076324,.30895355,.025305735,.42047495,.04041465,.14759985,.037467394,.019783868,.053829737,.010738846,.10308615,.0052847317,29519,1584
2016,Fyn,8,.46260506,.14467481,.15739846,.21587747,.19820492,.16955109,.11429325,.46444991,.53555012,.89945531,.024729861,.075814813,214944.3857540182,.013514305,.44294122,.19303639,.29891065,.035608657,.015900904,.31074116,.03717532,.3978008,.038668774,.15419193,.039239801,.022182202,.078874931,.0071012327,.084907316,.0038214882,68298,3005
2016,Trekantsområdet,9,.46622819,.137181,.16861267,.22021875,.19189082,.17078038,.11131638,.44541335,.55458665,.89378262,.027367229,.078850135,227835.6701616685,.0094097937,.47763327,.17937727,.29256576,.024608336,.016356291,.32074589,.028574243,.40016258,.041260224,.14737906,.038255002,.023623018,.095600553,.0083752098,.0878658,.0032269189,40596,1903
2016,Sydvestjylland,10,.47608542,.14054607,.16343756,.21881194,.19835028,.16679455,.11205959,.43982992,.56017011,.92010361,.030085044,.049811371,220195.8003436365,.0070976405,.47368759,.19150841,.28956455,.023243174,.014834709,.34148604,.023754716,.4204233,.038557451,.13069889,.023371059,.02170855,.10118934,.0077050962,.095946029,.0038365624,31278,1550
2016,Sønderjylland,11,.47528538,.11904202,.14205013,.21581146,.21025068,.186507,.12633871,.42838648,.57161349,.89196187,.049546897,.058491234,205102.1936033126,.0089737559,.42988703,.19533364,.33070496,.018300576,.016770625,.34571025,.022154879,.42232552,.034718137,.12504414,.026126869,.023920206,.10789102,.0096504651,.10032953,.0037071907,33988,1677
2016,Hovedstaden,12,.46789271,.22109453,.17492719,.18988389,.16493063,.14423798,.10492579,.62505245,.37494755,.77152884,.055604309,.17286682,225381.4016752814,.017182393,.476096,.16780496,.25205082,.05573149,.030956287,.26143691,.086255357,.28204051,.035662051,.17916237,.11780941,.037633382,.053900059,.0070204893,.067381434,.0022129803,78627,3976
2016,Hovedstaden Syd og Vest,13,.46731442,.15249075,.1780653,.2153699,.17650464,.15843129,.11913811,.46003976,.53996021,.76016313,.033453319,.20638357,223068.3014827654,.019105393,.48168752,.16321394,.28416443,.024542503,.02703451,.33624488,.046945401,.39809197,.03740529,.11425479,.037732523,.029325144,.069625191,.010043547,.093563572,.0036499107,39727,2183
2016,Hovedstaden Nord,14,.45471185,.12209784,.15735728,.21136394,.17853221,.17088303,.15976571,.46409512,.53590488,.85137087,.039729483,.10889964,305617.2846469078,.010231017,.49679196,.12047938,.32261419,.026338607,.023487024,.22961022,.052330397,.34758481,.042311322,.1762201,.12545037,.026492747,.053043295,.0095373886,.082117878,.003795688,51901,2445
2016,Nordsjælland,15,.46512049,.11780424,.14927232,.21456923,.18369782,.19436014,.14029627,.44532648,.55467349,.88258487,.033387814,.08402729,254768.970080317,.0089760553,.47700211,.13892132,.3314136,.021506213,.02212883,.26972267,.04018471,.38015929,.041870963,.17103796,.071082056,.025942355,.054556776,.010558539,.10107142,.0035281605,38547,2235
2016,Østsjælland og ørene,16,.46920896,.11993074,.1568967,.21837451,.19046228,.19275701,.12157878,.45383427,.5461657,.91471964,.025700934,.059579439,226924.0658866748,.009408378,.45458528,.17479557,.32293057,.019943258,.018149199,.31902954,.029372497,.42786214,.034984145,.13157126,.036632176,.020548232,.036840789,.0092206271,.10301235,.0035881174,47936,2177
2016,Midt og Vestsjælland,17,.47003022,.12772204,.16003592,.22017263,.19911931,.17951189,.1134382,.46245015,.53754985,.91714501,.019344522,.063510492,220633.3741364817,.010406169,.45557114,.19204311,.30142838,.02118477,.019322613,.33709416,.027494194,.41357404,.035600051,.13431627,.029027736,.022893572,.067125268,.010953862,.10101652,.0043158219,45646,2166
2017,Vendsyssel,1,.47631305,.099567339,.13073005,.20406374,.21775563,.19458897,.15329427,.45040801,.54959196,.94649214,.022454679,.03105318,215576.580134585,.0083794296,.40949669,.18982419,.36190373,.015170601,.015061066,.35084069,.018620955,.42160031,.031929459,.13138726,.023714332,.021907005,.073662303,.01035106,.11139712,.0050933785,18259,1057
2017,Limfjorden,2,.47499946,.13929926,.14120689,.21024184,.20439178,.18239047,.12246975,.46427435,.53572565,.93664557,.022192078,.041162383,220628.9318581091,.008605524,.44500732,.18650247,.31522501,.030055745,.014434388,.33618772,.032874797,.39835519,.034718838,.13823947,.040272154,.019351831,.061107695,.011021852,.11151148,.0037516691,47179,2621
2017,Kronjylland,3,.47273678,.11510308,.15808934,.21668659,.20286824,.18606214,.12119061,.44539887,.55460113,.93341053,.021549148,.045040336,225361.7489513086,.0087018227,.45200926,.18942337,.3168509,.018673439,.014154467,.32006276,.026292201,.4298999,.039326262,.13295488,.034583207,.016880788,.072340906,.012809979,.10061249,.0057887658,26776,1566
2017,Horsens,4,.47126299,.12082241,.16595221,.22572835,.19750734,.17547829,.11451139,.42541876,.57458127,.91446376,.025879178,.05965706,239373.9635006198,.0066682543,.482218,.17980471,.29776931,.018139239,.015122648,.30447724,.025998253,.41601175,.047431927,.1486862,.03869969,.018694928,.10847821,.011867905,.094903551,.0053584184,25194,1518
2017,Aarhus,5,.46300471,.20745017,.13805959,.18754698,.18751691,.16081898,.11860738,.52833647,.4716635,.83620459,.031718832,.13207661,252179.3638064922,.011154205,.4316166,.19674695,.27924597,.064700402,.016114969,.23739515,.076576173,.3272301,.040888727,.19121493,.1026728,.024022128,.066925228,.011514988,.084453262,.0029463936,33261,1791
2017,Vestjylland,6,.47360119,.12232143,.14375,.21532738,.21324405,.18133928,.12401786,.41160715,.58839285,.91845238,.026041666,.055505954,230548.818707863,.0067261904,.45205358,.1952381,.31366071,.01827381,.013839286,.3463988,.025505953,.41803572,.035595238,.1302381,.025297619,.018928571,.08625,.016160714,.10354166,.0047321427,33600,1921
2017,Midt,7,.47098744,.12456736,.15548015,.21652529,.20291822,.17987785,.12063115,.43654564,.56345439,.929793,.023583304,.046623684,232868.9644044795,.0070240921,.47007126,.17947064,.30963692,.020122157,.013437394,.30583644,.025619274,.42046148,.041465897,.14957584,.038445879,.018595181,.086494744,.011163896,.10777061,.006718697,29470,1588
2017,Fyn,8,.46216512,.14092875,.14869276,.21434873,.20187925,.17311707,.12103344,.46795872,.53204131,.89784724,.02463018,.077522568,219755.0448739825,.013645855,.43791723,.19260065,.30466428,.034805752,.016175043,.30692881,.037849601,.39817074,.038923036,.1568244,.040422905,.020880511,.086639412,.0076316795,.085815959,.0047348766,68006,3406
2017,Trekantsområdet,9,.46457857,.13257492,.1618527,.21947256,.19615375,.17101277,.11893329,.45069069,.54930931,.89099014,.027898844,.081111029,234707.3449361076,.0093324473,.47329542,.17758736,.29849055,.023737412,.017285958,.31567803,.029573269,.40124598,.041712835,.15023023,.03952131,.022038365,.10681835,.0094063189,.089286156,.0046292874,40611,2106
2017,Sydvestjylland,10,.47597975,.1343724,.15710987,.21650311,.20277724,.16980951,.11942787,.44448721,.55551279,.91761273,.030594574,.0517927,227333.4882523831,.0070874221,.46674365,.19270733,.2970624,.021166058,.015136938,.33775896,.02385992,.4204028,.039477903,.13305753,.024597524,.020845359,.10448336,.008594702,.095247261,.004169072,31182,1726
2017,Sønderjylland,11,.47584718,.11557893,.13611251,.21180607,.21384466,.18778622,.13487163,.43220964,.56779033,.88926643,.050137382,.060596213,213519.5257713044,.009542943,.42488256,.19384289,.33645523,.017845009,.017195025,.34413686,.022542618,.42287353,.035365026,.12656957,.026649334,.02186309,.11696753,.011256536,.10113157,.0053475937,33847,1912
2017,Hovedstaden,12,.46723354,.2161867,.16881599,.19149947,.16891874,.14653069,.1080484,.62646747,.3735325,.76941454,.056297686,.17428777,233313.3329048549,.016710766,.47902483,.16266344,.25623602,.05247001,.032650858,.25502864,.086931951,.27889383,.03578493,.18280371,.12353893,.037018009,.055141676,.0076810438,.069142237,.0028386468,77854,4078
2017,Hovedstaden Syd og Vest,13,.46869132,.14697823,.17387223,.21319835,.1831329,.15895367,.12386461,.46384534,.53615469,.75397068,.03427716,.21175218,227832.0226373387,.018216878,.48086974,.16182068,.28845081,.023773279,.026589537,.33264831,.046100371,.39744762,.038996294,.11731872,.039757445,.027731262,.063581467,.009057695,.094915509,.0047698789,39414,1924
2017,Hovedstaden Nord,14,.45416424,.11797709,.15237817,.21017279,.18303242,.16981168,.16662784,.46864685,.53135312,.84736943,.040244613,.11238594,316083.2851890748,.011026985,.49334109,.11850126,.3269074,.025781402,.024247719,.22803339,.051737528,.34606871,.042943116,.17814016,.12838283,.024694234,.055348475,.0099786445,.087730534,.0039992235,51510,2517
2017,Nordsjælland,15,.46648508,.11693904,.14168613,.21286641,.18573281,.19442283,.14835279,.45076525,.54923475,.8792218,.034111544,.086666666,260665.8278273908,.0094941631,.47001296,.13789883,.33813229,.021997405,.02225681,.26702982,.04062257,.38046694,.042153049,.172607,.072632946,.024487678,.064669259,.011906615,.097198442,.00461738,38550,2358
2017,Østsjælland og ørene,16,.4695558,.1179205,.14862527,.21828945,.19340046,.19360891,.12815543,.45706961,.54293042,.91236734,.026181394,.061451234,232347.7445168414,.0091301361,.45137891,.17434807,.32616264,.019865341,.018989848,.31484377,.030392095,.42769891,.035916038,.13380443,.037917163,.019427594,.057907574,.010943656,.096679382,.0047109835,47973,2511
2017,Midt og Vestsjælland,17,.47062182,.12409977,.15180925,.22097312,.20138767,.18265852,.11907167,.46857983,.53142017,.91500527,.020002635,.064992093,227729.0809808251,.012142104,.4495433,.19036536,.30774635,.020222202,.019805023,.3315036,.028697522,.41533461,.036953274,.13593449,.030256456,.021320041,.078253999,.012383629,.10414105,.0056209378,45544,2595
2018,Vendsyssel,1,.47516713,.092978291,.12601514,.19927076,.22230816,.1967847,.16264294,.45301366,.54698634,.94558311,.023092646,.031324238,218195.3403683861,.0087840455,.40406609,.18877409,.36942711,.014805811,.014032374,.34528479,.01955693,.4249489,.032705374,.13347329,.024031822,.019998895,.074250042,.011270096,.11120933,.0074029057,18101,1001
2018,Limfjorden,2,.47488457,.13528129,.13545229,.20603198,.20836183,.18559764,.12927496,.46755302,.53244698,.93623888,.022187073,.041574042,226964.5737919722,.0090629272,.43865424,.18566176,.32288817,.028941518,.014663133,.33231446,.03323786,.39780694,.035482217,.14088149,.041616794,.018660225,.072375171,.012098153,.10636115,.0053009577,46784,2625
2018,Kronjylland,3,.47397846,.11008967,.15020074,.21695246,.20348205,.1903118,.12896326,.45000187,.5499981,.93223518,.022138007,.045626804,228794.2300409244,.0081422832,.44651231,.18858579,.32467824,.018085625,.013845635,.31424713,.026903305,.43221644,.040448762,.13504183,.035570897,.015571648,.093579978,.013733068,.094105288,.0051405202,26651,1594
2018,Horsens,4,.47087148,.11571827,.15929168,.22514923,.19872662,.17863111,.12248309,.42881018,.57118982,.91396737,.025865499,.06016713,243041.2900063237,.0064066853,.47922802,.17859133,.30389974,.017429367,.014365301,.30059689,.026502188,.41675287,.048348587,.15069638,.040469557,.016633505,.10720254,.012455232,.091006763,.0067648231,25130,1419
2018,Aarhus,5,.46205452,.20241638,.13326453,.18565965,.18954526,.16331735,.12579685,.52911174,.47088823,.83361667,.031934917,.13444842,255859.7879381117,.011778277,.42708397,.19467549,.28717139,.062898427,.016210308,.23316738,.075557038,.32375082,.041800741,.1947362,.10730982,.023677979,.099690363,.012688968,.079806931,.0040373988,32942,1753
2018,Vestjylland,6,.47209811,.11733485,.13739543,.21155058,.21664818,.18366368,.13340729,.4138355,.58616447,.91801852,.026417583,.055563886,230862.08380879,.0060271672,.44655013,.19391885,.32201865,.017601727,.013793517,.34414825,.025338091,.41965276,.036252961,.13286754,.025727907,.016012475,.084170438,.018741192,.098203845,.0057872799,33349,1914
2018,Midt,7,.47113186,.11881458,.14960952,.21433687,.20755039,.18197319,.12771544,.44043925,.55956078,.92879307,.023906149,.047300752,236381.8079211859,.0071957167,.46161717,.18330321,.31603178,.019234048,.012515773,.30140164,.026668485,.42198956,.041946594,.15138288,.039866317,.016744535,.083211131,.014255022,.10524162,.0055928794,29323,1615
2018,Fyn,8,.46115866,.13662098,.14112969,.21187931,.20738539,.17431667,.12866794,.4702352,.52976483,.89643294,.024686977,.078880072,224891.4887331087,.010865226,.4345943,.19405147,.31098202,.033024378,.01640871,.30245245,.038375687,.39862818,.039676555,.1590758,.042485256,.019306105,.084024422,.0080860937,.088326164,.0053217439,67647,3427
2018,Trekantsområdet,9,.46400356,.12820956,.15457733,.21832411,.19901738,.17294589,.12692574,.45555994,.54444003,.88924551,.028268812,.082485683,238257.1752168544,.0095793009,.46810192,.17726645,.3050563,.022689117,.017208178,.31174698,.030219238,.40181217,.042563699,.15238,.041748963,.019528935,.10008888,.0093571004,.08525084,.0059500295,40504,1968
2018,Sydvestjylland,10,.47613966,.12838668,.15124474,.21325573,.20756547,.17161332,.12793404,.44717103,.55282897,.91645652,.031037828,.052505657,230579.2341007436,.0068218559,.46165535,.18991271,.30533463,.020594891,.015680568,.33388296,.024312966,.42111218,.041060459,.13604914,.025897188,.017685095,.10352409,.0096993214,.095053345,.0044940189,30930,1703
2018,Sønderjylland,11,.47600797,.11076447,.13013637,.207416,.21944915,.18840063,.14383338,.43690762,.56309235,.88822532,.050242148,.06153252,214347.9097699675,.0074872985,.42309177,.19538283,.34221706,.015539115,.016192768,.34099889,.022848144,.42428023,.035772648,.12924503,.027364293,.019490745,.10604035,.013518733,.093977481,.0065365303,33657,1766
2018,Hovedstaden,12,.46657053,.21119167,.16217129,.19365191,.17248727,.14774971,.11274815,.62641615,.37358382,.76704603,.056594949,.17635901,240174.3653778742,.014356616,.48213544,.1589102,.26070574,.051112149,.03263694,.24834996,.085879847,.27933687,.036937427,.18318002,.12953435,.03678152,.052307453,.0084450683,.072055921,.0044434052,76968,3633
2018,Hovedstaden Syd og Vest,13,.46862409,.1416472,.16959679,.21238098,.18810153,.15779072,.13048276,.46428663,.53571337,.7481457,.03500757,.21684675,233328.4588229607,.018735724,.47819728,.1616662,.2926366,.022662526,.02602469,.32654056,.045941021,.39755666,.039242357,.12178221,.041603573,.027333625,.059030361,.0099581657,.092369683,.0070579783,38963,1848
2018,Hovedstaden Nord,14,.4540408,.1147705,.14774421,.20712043,.18846607,.16812475,.17377403,.47206748,.52793252,.84391916,.040329542,.11575127,319707.521985523,.010690467,.49095723,.11757552,.33063945,.025500197,.024539035,.22432326,.053040408,.34368381,.043134563,.18107101,.13189486,.022852099,.050098076,.010768929,.086524129,.0049627307,50980,2360
2018,Nordsjælland,15,.46585158,.11481453,.13342679,.21174364,.18869247,.19398801,.15733458,.45331362,.54668641,.87737197,.034888249,.087739795,264321.8103796106,.0090335645,.46777251,.13617839,.34288606,.021311944,.022713704,.26368663,.041300002,.38094124,.042779639,.17454508,.075046077,.021701321,.061911065,.012356254,.099447086,.0058406666,38523,2113
2018,Østsjælland og ørene,16,.46993566,.11442838,.14094099,.21968494,.19582567,.19369464,.13542537,.4616622,.53833777,.91037107,.026784223,.062844723,236143.3264267837,.0089420024,.44758064,.17468244,.33166888,.018594351,.018468995,.30950192,.031129869,.42858934,.036896206,.13605215,.039528664,.018301856,.073353671,.01115661,.099114157,.0055574127,47864,2018
